,match_id,date,time,matchday,team,opponent,place,result,s_goals,c_goals,team_streak,opp_streak,team_last_five,opp_last_five,rank_team,rank_opponent,team_xGoals,team_xAssists,opp_xGoals,opp_xAssists,team_shots_total,opp_shots_total,team_ball_possession,opp_ball_possession,rolling_s_goals,rolling_c_goals,rolling_team_xGoals,rolling_team_xAssists,rolling_opp_xGoals,rolling_opp_xAssists,rolling_team_shots_total,rolling_opp_shots_total,rolling_team_ball_possession,rolling_opp_ball_possession
282,59312,2021-01-03,15,15,fiorentina,bologna,H,D,0,0,2.0,1.5,"[0, -1, 0, 0, 1]","[-1, -1, 0, 0, 0]",14.0,13.0,0.6100000000000002,-0.9000000000000001,-0.4299999999999997,-0.8300000000000001,9,7,0.46,0.54,1.2,1.2,1.1319999999999997,-0.5119999999999999,-0.78,-0.7060000000000001,11.6,11.6,0.49399999999999994,0.506
283,59312,2021-01-03,15,15,bologna,fiorentina,A,D,0,0,1.5,2.0,"[-1, -1, 0, 0, 0]","[0, -1, 0, 0, 1]",13.0,14.0,-0.4299999999999997,-0.8300000000000001,0.6100000000000002,-0.9000000000000001,7,9,0.54,0.46,1.4,2.6,0.892,-0.736,0.05600000000000001,-0.2540000000000001,11.2,13.0,0.518,0.48200000000000004
284,59313,2021-01-03,15,15,genoa,lazio,H,D,1,1,1,0,"[0, -1, 0, -1, 1]","[1, -1, 0, 1, -1]",18.0,8.0,2.9400000000000004,-0.54,6.15,-0.2100000000000004,10,12,0.39,0.61,1.2,1.8,0.038000000000000034,0.36,-0.19800000000000012,-0.21000000000000013,6.4,13.8,0.404,0.5959999999999999
285,59313,2021-01-03,15,15,lazio,genoa,A,D,1,1,0,1,"[1, -1, 0, 1, -1]","[0, -1, 0, -1, 1]",8.0,18.0,6.15,-0.2100000000000004,2.9400000000000004,-0.54,12,10,0.61,0.39,1.6,1.4,2.842,-0.508,0.332,-0.36000000000000004,10.4,12.8,0.52,0.48
286,59314,2021-01-03,15,15,parma,torino,H,L,0,3,0,1.0,"[0, 0, 0, -1, -1]","[-1, -1, -1, 0, 0]",16.0,20.0,-1.3399999999999996,0.04999999999999983,2.750000000000001,-1.15,16,12,0.57,0.43,0.6,1.6,0.922,-0.18600000000000008,0.9979999999999999,0.376,10.4,14.4,0.4720000000000001,0.5280000000000001
287,59314,2021-01-03,15,15,torino,parma,A,W,3,0,1.0,0,"[-1, -1, -1, 0, 0]","[0, 0, 0, -1, -1]",20.0,16.0,2.750000000000001,-1.15,-1.3399999999999996,0.04999999999999983,12,16,0.43,0.57,1.2,2.0,3.1020000000000003,-0.04800000000000002,0.41999999999999976,-1.336,11.2,14.2,0.44000000000000006,0.56
288,59315,2021-01-03,15,15,roma,sampdoria,H,W,1,0,1,0,"[0, 1, 1, -1, 1]","[-1, -1, 1, 1, -1]",3.0,11.0,-2.2600000000000007,-3.1499999999999995,6.21,3.7300000000000004,21,5,0.65,0.35,2.4,1.6,-4.158000000000001,-2.652,2.1399999999999997,0.724,12.8,10.6,0.518,0.48200000000000004
289,59315,2021-01-03,15,15,sampdoria,roma,A,L,0,1,0,1,"[-1, -1, 1, 1, -1]","[0, 1, 1, -1, 1]",11.0,3.0,6.21,3.7300000000000004,-2.2600000000000007,-3.1499999999999995,5,21,0.35,0.65,1.8,1.8,4.223999999999999,2.386,1.238,0.9740000000000002,12.8,11.8,0.404,0.5960000000000001
290,59316,2021-01-03,15,15,spezia,verona,H,L,0,1,0,0,"[-1, -1, 0, -1, -1]","[0, 1, -1, 0, -1]",17.0,9.0,-0.1200000000000001,0.8799999999999998,-1.2599999999999996,-5.03,7,12,0.53,0.47,1.2,2.4,-0.6840000000000002,2.326,1.32,0.0339999999999999,10.0,7.8,0.5900000000000001,0.41
291,59316,2021-01-03,15,15,verona,spezia,A,W,1,0,0,0,"[0, 1, -1, 0, -1]","[-1, -1, 0, -1, -1]",9.0,17.0,-1.2599999999999996,-5.03,-0.1200000000000001,0.8799999999999998,12,7,0.47,0.53,1.2,1.4,-0.5979999999999999,-3.96,2.8280000000000003,1.4780000000000002,9.0,12.6,0.454,0.546
292,59317,2021-01-03,18,15,benevento,milan,H,L,0,2,2.5,12.0,"[0, -1, 0, 1, 1]","[1, 0, 0, 1, 1]",10.0,1.0,2.3699999999999988,0.6600000000000001,-1.54,-0.06999999999999995,25,10,0.6,0.4,1.0,0.4,1.3959999999999997,-0.958,0.998,-0.22800000000000004,14.6,10.4,0.42200000000000004,0.5780000000000001
293,59317,2021-01-03,18,15,milan,benevento,A,W,2,0,12.0,2.5,"[1, 0, 0, 1, 1]","[0, -1, 0, 1, 1]",1.0,10.0,-1.54,-0.06999999999999995,2.3699999999999988,0.6600000000000001,10,25,0.4,0.6,2.2,1.6,-1.4119999999999997,-0.10200000000000001,2.0900000000000003,0.9100000000000001,15.2,10.0,0.512,0.488
294,59318,2021-01-03,20,15,juventus,udinese,H,W,4,1,0,0,"[1, 1, 0, 1, -1]","[1, 1, 0, 0, -1]",6.0,12.0,-0.7200000000000009,-1.45,-3.71,-3.1200000000000006,20,10,0.63,0.37,2.0,1.2,0.15,0.2619999999999999,0.7600000000000003,-0.5660000000000001,15.8,9.0,0.612,0.388
295,59318,2021-01-03,20,15,udinese,juventus,A,L,1,4,0,0,"[1, 1, 0, 0, -1]","[1, 1, 0, 1, -1]",12.0,6.0,-3.71,-3.1200000000000006,-0.7200000000000009,-1.45,10,20,0.37,0.63,1.4,1.2,0.2200000000000001,-0.9479999999999998,1.6219999999999999,-0.05800000000000001,12.4,8.8,0.492,0.508
296,59319,2021-01-06,12,16,cagliari,benevento,H,L,1,2,0,0,"[-1, 0, 0, -1, -1]","[-1, 0, 1, 1, -1]",15.0,10.0,1.79,1.7400000000000002,-4.12,-1.4100000000000001,12,10,0.61,0.39,1.0,2.2,4.462000000000001,2.0060000000000002,-0.1740000000000001,-0.12600000000000003,9.8,19.2,0.426,0.5740000000000001
297,59319,2021-01-06,12,16,benevento,cagliari,A,W,2,1,0,0,"[-1, 0, 1, 1, -1]","[-1, 0, 0, -1, -1]",10.0,15.0,-4.12,-1.4100000000000001,1.79,1.7400000000000002,10,12,0.39,0.61,1.0,0.8,1.2159999999999995,-0.8859999999999999,0.34400000000000014,0.039999999999999966,18.0,10.4,0.45600000000000007,0.5439999999999999
298,59320,2021-01-06,15,16,atalanta,parma,H,W,3,0,4.0,0,"[1, 0, 1, 0, 1]","[0, 0, -1, -1, -1]",7.0,16.0,3.81,0.34999999999999964,-1.5299999999999998,0.06999999999999984,17,2,0.51,0.49,3.0,1.0,-2.1979999999999995,0.9320000000000002,0.2360000000000003,-0.11199999999999984,17.0,8.0,0.506,0.49400000000000005
299,59320,2021-01-06,15,16,parma,atalanta,A,L,0,3,0,4.0,"[0, 0, -1, -1, -1]","[1, 0, 1, 0, 1]",16.0,7.0,-1.5299999999999998,0.06999999999999984,3.81,0.34999999999999964,2,17,0.49,0.51,0.6,2.2,0.30800000000000016,0.10599999999999987,0.8940000000000001,0.08600000000000003,11.6,15.2,0.472,0.528
300,59321,2021-01-06,15,16,bologna,udinese,H,D,2,2,2.0,0,"[-1, 0, 0, 0, 0]","[1, 0, 0, -1, -1]",12.0,14.0,-0.5000000000000002,0.019999999999999796,-6.75,-3.46,10,17,0.37,0.63,1.2,2.0,0.4800000000000001,-0.804,0.124,-0.36200000000000015,9.8,12.0,0.516,0.484
301,59321,2021-01-06,15,16,udinese,bologna,A,D,2,2,0,2.0,"[1, 0, 0, -1, -1]","[-1, 0, 0, 0, 0]",14.0,12.0,-6.75,-3.46,-0.5000000000000002,0.019999999999999796,17,10,0.63,0.37,1.0,1.8,-0.3679999999999999,-1.272,1.42,-0.454,12.6,10.6,0.476,0.524
302,59322,2021-01-06,15,16,crotone,roma,H,L,1,3,0,2,"[1, 0, -1, 1, -1]","[1, 1, -1, 1, 1]",20.0,3.0,3.17,2.0700000000000003,-3.6199999999999997,-0.25,13,12,0.52,0.48,1.8,2.2,1.4340000000000004,0.18399999999999994,2.2199999999999998,1.7079999999999997,7.8,13.4,0.496,0.504
303,59322,2021-01-06,15,16,roma,crotone,A,W,3,1,2,0,"[1, 1, -1, 1, 1]","[1, 0, -1, 1, -1]",3.0,20.0,-3.6199999999999997,-0.25,3.17,2.0700000000000003,12,13,0.48,0.52,2.6,1.6,-3.8360000000000007,-2.946,2.9519999999999995,1.2400000000000002,13.8,10.6,0.562,0.438
304,59323,2021-01-06,15,16,lazio,fiorentina,H,W,2,1,0.5,2.5,"[-1, 0, 1, -1, 0]","[-1, 0, 0, 1, 0]",8.0,13.0,6.36,-0.4000000000000001,0.7500000000000001,-1.3100000000000005,13,12,0.45,0.55,1.4,1.4,3.7520000000000002,-0.23400000000000015,1.052,-1.1540000000000001,12.0,11.8,0.572,0.42800000000000005
305,59323,2021-01-06,15,16,fiorentina,lazio,A,L,1,2,2.5,0.5,"[-1, 0, 0, 1, 0]","[-1, 0, 1, -1, 0]",13.0,8.0,0.7500000000000001,-1.3100000000000005,6.36,-0.4000000000000001,12,13,0.55,0.45,1.0,1.0,0.7359999999999998,-0.7699999999999999,-0.7619999999999999,-0.6100000000000001,9.6,12.0,0.4640000000000001,0.536
306,59324,2021-01-06,15,16,sampdoria,inter,H,W,2,1,0,10.0,"[-1, 1, 1, -1, -1]","[1, 1, 1, 1, 1]",11.0,2.0,2.5100000000000002,3.6899999999999995,6.61,3.439999999999999,10,24,0.38,0.62,1.6,1.6,4.85,2.936,1.248,0.3760000000000002,12.0,13.4,0.4,0.6
307,59324,2021-01-06,15,16,inter,sampdoria,A,L,1,2,10.0,0,"[1, 1, 1, 1, 1]","[-1, 1, 1, -1, -1]",2.0,11.0,6.61,3.439999999999999,2.5100000000000002,3.6899999999999995,24,10,0.62,0.38,2.8,1.0,3.9440000000000004,1.578,1.5859999999999999,1.92,13.8,10.0,0.49399999999999994,0.506
308,59325,2021-01-06,15,16,sassuolo,genoa,H,W,2,1,0,1.5,"[1, 0, -1, 1, -1]","[-1, 0, -1, 1, 0]",6.0,19.0,3.83,3.1999999999999997,-0.4099999999999998,-0.7399999999999999,17,7,0.63,0.37,1.4,2.0,3.214,1.7880000000000003,1.4260000000000006,0.5599999999999999,11.6,21.2,0.584,0.41600000000000004
309,59325,2021-01-06,15,16,genoa,sassuolo,A,L,1,2,1.5,0,"[-1, 0, -1, 1, 0]","[1, 0, -1, 1, -1]",19.0,6.0,-0.4099999999999998,-0.7399999999999999,3.83,3.1999999999999997,7,17,0.37,0.63,1.2,1.8,0.7300000000000001,0.5139999999999999,0.514,-0.33000000000000024,7.4,12.4,0.404,0.596
310,59326,2021-01-06,15,16,torino,verona,H,D,1,1,2.0,1,"[-1, -1, 0, 0, 1]","[1, -1, 0, -1, 1]",17.0,9.0,5.01,-0.7499999999999996,-1.1300000000000001,-5.409999999999999,17,8,0.45,0.55,1.6,1.6,3.0060000000000002,-0.06599999999999999,-0.27600000000000013,-1.124,12.2,14.0,0.45599999999999996,0.5439999999999999
311,59326,2021-01-06,15,16,verona,torino,A,D,1,1,1,2.0,"[1, -1, 0, -1, 1]","[-1, -1, 0, 0, 1]",9.0,17.0,-1.1300000000000001,-5.409999999999999,5.01,-0.7499999999999996,8,17,0.55,0.45,1.2,1.2,-0.7059999999999997,-4.452,2.4620000000000006,1.116,7.8,11.4,0.446,0.554
312,59327,2021-01-06,18,16,napoli,spezia,H,L,1,2,1.5,0,"[1, -1, -1, 0, 1]","[-1, 0, -1, -1, -1]",4.0,18.0,2.0600000000000005,-0.5700000000000001,-9.71445146547012e-17,-2.7,29,9,0.62,0.38,1.4,1.2,3.444,2.142,4.878,0.6760000000000002,19.6,8.0,0.63,0.37
313,59327,2021-01-06,18,16,spezia,napoli,A,W,2,1,0,1.5,"[-1, 0, -1, -1, -1]","[1, -1, -1, 0, 1]",18.0,4.0,-9.71445146547012e-17,-2.7,2.0600000000000005,-0.5700000000000001,9,29,0.38,0.62,1.0,2.2,-0.5760000000000002,1.816,0.7480000000000002,-0.6560000000000002,8.4,9.4,0.566,0.434
314,59328,2021-01-06,20,16,milan,juventus,H,L,1,3,13.0,1,"[0, 0, 1, 1, 1]","[1, 0, 1, -1, 1]",1.0,5.0,4.050000000000001,-0.4399999999999997,0.23999999999999966,0.05000000000000038,20,14,0.42,0.58,2.2,1.4,-1.2579999999999998,-0.08399999999999996,1.9479999999999997,0.8460000000000001,14.6,13.2,0.466,0.534
315,59328,2021-01-06,20,16,juventus,milan,A,W,3,1,1,13.0,"[1, 0, 1, -1, 1]","[0, 0, 1, 1, 1]",5.0,1.0,0.23999999999999966,0.05000000000000038,4.050000000000001,-0.4399999999999997,14,20,0.58,0.42,2.4,1.2,-0.42200000000000004,0.17399999999999993,-0.6279999999999998,-0.9780000000000001,16.4,9.6,0.608,0.392
316,59329,2021-01-09,15,17,benevento,atalanta,H,L,1,4,1,5.0,"[0, 1, 1, -1, 1]","[0, 1, 0, 1, 1]",10.0,7.0,-3.41,-1.1099999999999999,-0.31999999999999984,2.11,5,27,0.41,0.59,1.4,0.8,-0.26000000000000056,-1.194,0.14600000000000007,0.35200000000000004,14.0,11.6,0.43,0.57
317,59329,2021-01-09,15,17,atalanta,benevento,A,W,4,1,5.0,1,"[0, 1, 0, 1, 1]","[0, 1, 1, -1, 1]",7.0,10.0,-0.31999999999999984,2.11,-3.41,-1.1099999999999999,27,5,0.59,0.41,3.0,1.0,-0.7319999999999998,0.7740000000000002,0.01000000000000032,-0.02799999999999986,16.2,7.6,0.502,0.49799999999999994
318,59330,2021-01-09,18,17,genoa,bologna,H,W,2,0,0,2.5,"[0, -1, 1, 0, -1]","[0, 0, 0, 0, 0]",19.0,12.0,1.8700000000000003,-0.09000000000000008,1.2000000000000002,0.43,10,14,0.35,0.65,1.2,1.6,0.6600000000000001,0.9459999999999997,1.302,0.26799999999999974,8.2,12.2,0.42000000000000004,0.58
319,59330,2021-01-09,18,17,bologna,genoa,A,L,0,2,2.5,0,"[0, 0, 0, 0, 0]","[0, -1, 1, 0, -1]",12.0,19.0,1.2000000000000002,0.43,1.8700000000000003,-0.09000000000000008,14,10,0.65,0.35,1.4,1.4,0.11400000000000002,-0.55,-0.23999999999999985,-0.624,10.4,12.4,0.484,0.516
320,59331,2021-01-09,20,17,milan,torino,H,W,2,0,0,2.5,"[0, 1, 1, 1, -1]","[-1, 0, 0, 1, 0]",1.0,17.0,3.079999999999999,0.6999999999999998,3.0900000000000007,1.0000000000000004,8,9,0.46,0.54,2.0,1.6,0.22200000000000025,-0.39599999999999996,1.8999999999999997,0.9000000000000001,13.4,15.2,0.42000000000000004,0.5800000000000001
321,59331,2021-01-09,20,17,torino,milan,A,L,0,2,2.5,0,"[-1, 0, 0, 1, 0]","[0, 1, 1, 1, -1]",17.0,1.0,3.0900000000000007,1.0000000000000004,3.079999999999999,0.6999999999999998,9,8,0.54,0.46,1.4,1.2,3.558,-0.27399999999999985,-0.7020000000000002,-1.9939999999999998,14.0,13.6,0.42400000000000004,0.5760000000000001
322,59332,2021-01-10,12,17,roma,inter,H,D,2,2,3,0,"[1, -1, 1, 1, 1]","[1, 1, 1, 1, -1]",3.0,2.0,-3.100000000000001,-3.41,5.949999999999999,3.8899999999999997,14,17,0.5,0.5,2.2,1.6,-3.5740000000000007,-2.566,3.3199999999999994,1.9040000000000004,13.2,11.8,0.5640000000000001,0.43600000000000005
323,59332,2021-01-10,12,17,inter,roma,A,D,2,2,0,3,"[1, 1, 1, 1, -1]","[1, -1, 1, 1, 1]",2.0,3.0,5.949999999999999,3.8899999999999997,-3.100000000000001,-3.41,17,14,0.5,0.5,2.4,1.2,5.208,1.8939999999999997,1.7120000000000002,2.062,14.4,9.8,0.502,0.49800000000000005
324,59333,2021-01-10,15,17,parma,lazio,H,L,0,2,0,1.5,"[0, -1, -1, -1, -1]","[0, 1, -1, 0, 1]",18.0,8.0,2.8600000000000008,-1.2700000000000005,7.03,-1.4,10,21,0.46,0.54,0.2,2.4,-0.09399999999999978,0.16399999999999984,2.326,-0.06800000000000006,11.2,13.4,0.5,0.5
325,59333,2021-01-10,15,17,lazio,parma,A,W,2,0,1.5,0,"[0, 1, -1, 0, 1]","[0, -1, -1, -1, -1]",8.0,18.0,7.03,-1.4,2.8600000000000008,-1.2700000000000005,21,10,0.54,0.46,1.6,1.2,4.448,-0.42600000000000016,1.1860000000000002,-0.6360000000000002,12.2,12.8,0.542,0.458
326,59334,2021-01-10,15,17,udinese,napoli,H,L,1,2,0.5,0,"[0, 0, -1, -1, 0]","[-1, -1, 0, 1, -1]",13.0,6.0,-4.68,-3.3099999999999996,-0.45000000000000007,-2.75,17,17,0.37,0.63,0.8,1.8,-1.918,-1.7520000000000002,0.8699999999999998,-0.508,14.0,11.0,0.524,0.476
327,59334,2021-01-10,15,17,napoli,udinese,A,W,2,1,0,0.5,"[-1, -1, 0, 1, -1]","[0, 0, -1, -1, 0]",6.0,13.0,-0.45000000000000007,-2.75,-4.68,-3.3099999999999996,17,17,0.63,0.37,1.2,1.4,2.7920000000000003,0.8999999999999998,3.8379999999999996,-0.23799999999999985,21.8,8.4,0.62,0.38
328,59335,2021-01-10,15,17,verona,crotone,H,W,2,1,1.5,0,"[-1, 0, -1, 1, 0]","[0, -1, 1, -1, -1]",9.0,20.0,-0.3100000000000003,-4.450000000000001,4.99,3.2499999999999996,13,9,0.43,0.57,1.0,1.2,-0.9479999999999997,-4.754,2.8880000000000003,0.8540000000000003,8.0,12.4,0.476,0.5239999999999999
329,59335,2021-01-10,15,17,crotone,verona,A,L,1,2,0,1.5,"[0, -1, 1, -1, -1]","[-1, 0, -1, 1, 0]",20.0,9.0,4.99,3.2499999999999996,-0.3100000000000003,-4.450000000000001,9,13,0.57,0.43,1.2,2.6,2.2860000000000005,0.99,1.222,1.0859999999999999,8.6,13.8,0.52,0.48
330,59336,2021-01-10,18,17,fiorentina,cagliari,H,W,1,0,0,0,"[0, 0, 1, 0, -1]","[0, 0, -1, -1, -1]",14.0,15.0,-2.12,-3.54,8.34,2.02,14,9,0.51,0.49,1.2,0.8,0.9659999999999999,-0.9620000000000001,1.214,-0.9179999999999999,11.2,10.4,0.48,0.5200000000000001
331,59336,2021-01-10,18,17,cagliari,fiorentina,A,L,0,1,0,0,"[0, 0, -1, -1, -1]","[0, 0, 1, 0, -1]",15.0,14.0,8.34,2.02,-2.12,-3.54,9,14,0.49,0.51,1.0,2.0,4.444000000000001,1.7579999999999998,-1.0560000000000003,-0.78,10.0,17.0,0.4640000000000001,0.536
332,59337,2021-01-10,20,17,juventus,sassuolo,H,W,3,1,2,1,"[0, 1, -1, 1, 1]","[0, -1, 1, -1, 1]",4.0,5.0,2.3700000000000006,-0.97,0.45999999999999985,2.9699999999999998,23,10,0.55,0.45,2.4,1.2,-0.3520000000000002,0.14200000000000007,0.1940000000000004,-0.4860000000000001,15.6,13.0,0.5820000000000001,0.418
333,59337,2021-01-10,20,17,sassuolo,juventus,A,L,1,3,1,2,"[0, -1, 1, -1, 1]","[0, 1, -1, 1, 1]",5.0,4.0,0.45999999999999985,2.9699999999999998,2.3700000000000006,-0.97,10,23,0.45,0.55,1.6,2.2,3.4240000000000004,2.3920000000000003,0.6920000000000004,0.38599999999999995,13.8,16.6,0.6140000000000001,0.386
334,59338,2021-01-11,20,17,spezia,sampdoria,H,W,2,1,1,1,"[0, -1, -1, -1, 1]","[1, 1, -1, -1, 1]",16.0,11.0,0.4999999999999998,0.16000000000000025,5.0,4.659999999999999,9,6,0.56,0.44,1.2,1.6,-0.8500000000000002,0.704,1.3780000000000001,-0.3780000000000002,8.2,13.4,0.522,0.47800000000000004
335,59338,2021-01-11,20,17,sampdoria,spezia,A,L,1,2,1,1,"[1, 1, -1, -1, 1]","[0, -1, -1, -1, 1]",11.0,16.0,5.0,4.659999999999999,0.4999999999999998,0.16000000000000025,6,9,0.44,0.56,1.8,1.4,4.311999999999999,3.3,1.5059999999999998,-0.06400000000000006,12.6,14.6,0.41,0.5900000000000001
336,59339,2021-01-15,20,18,lazio,roma,H,W,3,0,2.5,3.5,"[1, -1, 0, 1, 1]","[-1, 1, 1, 1, 0]",8.0,3.0,5.91,-1.89,-1.8800000000000003,-1.919999999999999,8,6,0.39,0.61,1.8,1.0,5.518000000000001,-0.5680000000000002,1.7120000000000004,-0.7500000000000002,13.8,11.8,0.522,0.47800000000000004
337,59339,2021-01-15,20,18,roma,lazio,A,L,0,3,3.5,2.5,"[-1, 1, 1, 1, 0]","[1, -1, 0, 1, 1]",3.0,8.0,-1.8800000000000003,-1.919999999999999,5.91,-1.89,6,8,0.61,0.39,2.0,1.8,-3.2940000000000005,-2.508,3.7339999999999995,2.5160000000000005,13.4,11.8,0.54,0.45999999999999996
338,59340,2021-01-16,15,18,bologna,verona,H,W,1,0,0,2.5,"[0, 0, 0, 0, -1]","[0, -1, 1, 0, 1]",13.0,9.0,1.8500000000000003,0.99,1.36,-4.14,20,8,0.48,0.52,1.0,1.4,0.18200000000000008,-0.29200000000000004,0.2680000000000003,-0.804,11.2,12.4,0.502,0.49800000000000005
339,59340,2021-01-16,15,18,verona,bologna,A,L,0,1,2.5,0,"[0, -1, 1, 0, 1]","[0, 0, 0, 0, -1]",9.0,13.0,1.36,-4.14,1.8500000000000003,0.99,8,20,0.52,0.48,1.2,1.0,-0.7259999999999998,-4.946,3.214,0.8559999999999999,9.0,12.2,0.45199999999999996,0.548
340,59341,2021-01-16,18,18,torino,spezia,H,D,0,0,0,2,"[0, 0, 1, 0, -1]","[-1, -1, -1, 1, 1]",18.0,14.0,2.670000000000001,-0.3999999999999996,1.15,-0.20000000000000032,10,6,0.66,0.34,1.2,1.0,3.4,-0.23999999999999977,0.8140000000000001,-1.1139999999999999,12.4,12.6,0.45600000000000007,0.544
341,59341,2021-01-16,18,18,spezia,torino,A,D,0,0,2,0,"[-1, -1, -1, 1, 1]","[0, 0, 1, 0, -1]",14.0,18.0,1.15,-0.20000000000000032,2.670000000000001,-0.3999999999999996,6,10,0.34,0.66,1.2,1.4,-0.6160000000000002,0.574,2.2060000000000004,0.7259999999999996,8.0,12.6,0.546,0.454
342,59342,2021-01-16,20,18,sampdoria,udinese,H,W,2,1,0,0,"[1, -1, -1, 1, -1]","[0, -1, -1, 0, -1]",11.0,15.0,5.140000000000001,5.16,-7.72,-5.16,15,15,0.54,0.46,1.6,1.6,4.64,3.5839999999999996,1.89,0.666,11.8,14.8,0.40800000000000003,0.5920000000000001
343,59342,2021-01-16,20,18,udinese,sampdoria,A,L,1,2,0,0,"[0, -1, -1, 0, -1]","[1, -1, -1, 1, -1]",15.0,11.0,-7.72,-5.16,5.140000000000001,5.16,15,15,0.46,0.54,1.0,2.2,-3.4200000000000004,-2.1979999999999995,0.4799999999999998,-1.124,14.4,13.6,0.492,0.508
344,59343,2021-01-17,12,18,napoli,fiorentina,H,W,6,0,1,1,"[-1, 0, 1, -1, 1]","[0, 1, 0, -1, 1]",6.0,12.0,1.21,-2.56,-0.9099999999999999,-1.41,10,11,0.48,0.52,1.6,1.4,1.5780000000000003,-0.764,1.864,-1.194,21.8,10.8,0.6279999999999999,0.372
345,59343,2021-01-17,12,18,fiorentina,napoli,A,L,0,6,1,1,"[0, 1, 0, -1, 1]","[-1, 0, 1, -1, 1]",12.0,6.0,-0.9099999999999999,-1.41,1.21,-2.56,11,10,0.52,0.48,1.2,0.6,0.2079999999999999,-1.522,2.484,-0.556,10.8,9.6,0.516,0.484
346,59344,2021-01-17,15,18,crotone,benevento,H,W,4,1,0,0,"[-1, 1, -1, -1, -1]","[1, 1, -1, 1, -1]",20.0,10.0,2.02,0.49999999999999983,-3.9899999999999998,0.3700000000000001,9,22,0.4,0.6,1.4,3.0,2.9840000000000004,1.5739999999999998,0.594,0.4119999999999996,9.6,13.4,0.5399999999999999,0.45999999999999996
347,59344,2021-01-17,15,18,benevento,crotone,A,L,1,4,0,0,"[1, 1, -1, 1, -1]","[-1, 1, -1, -1, -1]",10.0,20.0,-3.9899999999999998,0.3700000000000001,2.02,0.49999999999999983,22,9,0.6,0.4,1.4,1.4,-0.9880000000000007,-1.2759999999999998,-0.25399999999999995,0.9120000000000001,12.0,14.4,0.44000000000000006,0.56
348,59345,2021-01-17,15,18,sassuolo,parma,H,D,1,1,0,0,"[-1, 1, -1, 1, -1]","[-1, -1, -1, -1, -1]",7.0,19.0,1.0600000000000005,4.11,0.31000000000000016,-2.7800000000000002,16,11,0.61,0.39,1.6,2.6,3.118,2.944,0.8320000000000005,0.33999999999999997,13.2,18.0,0.5700000000000001,0.43
349,59345,2021-01-17,15,18,parma,sassuolo,A,D,1,1,0,0,"[-1, -1, -1, -1, -1]","[-1, 1, -1, 1, -1]",19.0,7.0,0.31000000000000016,-2.7800000000000002,1.0600000000000005,4.11,11,16,0.39,0.61,0.2,2.8,0.40400000000000047,-0.05600000000000025,3.116,-0.55,10.6,16.0,0.48,0.52
350,59346,2021-01-17,18,18,atalanta,genoa,H,D,0,0,6.0,1,"[1, 0, 1, 1, 1]","[-1, 1, 0, -1, 1]",5.0,17.0,-1.829999999999999,1.3399999999999999,3.1199999999999997,-2.14,18,7,0.64,0.36,3.6,1.0,-0.1479999999999997,0.7240000000000001,-0.828,-0.6139999999999999,18.6,6.2,0.528,0.472
351,59346,2021-01-17,18,18,genoa,atalanta,A,D,0,0,1,6.0,"[-1, 1, 0, -1, 1]","[1, 0, 1, 1, 1]",17.0,5.0,3.1199999999999997,-2.14,-1.829999999999999,1.3399999999999999,7,18,0.36,0.64,1.2,1.2,0.9940000000000001,0.8779999999999999,1.8719999999999999,0.4679999999999998,8.4,12.4,0.406,0.594
352,59347,2021-01-17,20,18,inter,juventus,H,W,2,0,0.5,3,"[1, 1, 1, -1, 0]","[1, -1, 1, 1, 1]",2.0,4.0,5.290000000000001,4.109999999999999,1.4099999999999997,1.11,17,9,0.48,0.52,2.6,1.6,5.36,2.3779999999999997,-0.03200000000000003,0.266,16.8,9.2,0.5199999999999999,0.48
353,59347,2021-01-17,20,18,juventus,inter,A,L,0,2,3,0.5,"[1, -1, 1, 1, 1]","[1, 1, 1, -1, 0]",4.0,2.0,1.4099999999999997,1.11,5.290000000000001,4.109999999999999,9,17,0.52,0.48,2.8,1.2,-0.03400000000000043,-0.41600000000000004,0.9340000000000005,-0.3640000000000002,17.8,12.0,0.5840000000000001,0.41600000000000004
354,59348,2021-01-18,20,18,cagliari,milan,H,L,0,2,0,1,"[0, -1, -1, -1, -1]","[1, 1, 1, -1, 1]",16.0,1.0,6.42,1.9600000000000002,2.3000000000000003,-0.16999999999999982,17,10,0.44,0.56,1.0,2.2,5.496,1.9600000000000002,-1.5540000000000003,-1.454,10.2,17.2,0.47400000000000003,0.526
355,59348,2021-01-18,20,18,milan,cagliari,A,W,2,0,1,0,"[1, 1, 1, -1, 1]","[0, -1, -1, -1, -1]",1.0,16.0,2.3000000000000003,-0.16999999999999982,6.42,1.9600000000000002,10,17,0.56,0.44,2.0,1.2,1.168,-0.14199999999999996,2.478,1.0500000000000003,12.4,15.2,0.396,0.604
356,59268,2021-01-20,15,10,udinese,atalanta,H,D,1,1,0,6.5,"[-1, -1, 0, -1, -1]","[0, 1, 1, 1, 0]",15.0,6.0,-8.21,-6.229999999999999,2.5200000000000014,-0.019999999999999962,6,17,0.34,0.66,1.0,2.4,-5.032,-3.2299999999999995,0.8079999999999998,-0.38000000000000006,14.8,14.2,0.488,0.512
357,59268,2021-01-20,15,10,atalanta,udinese,A,D,1,1,6.5,0,"[0, 1, 1, 1, 0]","[-1, -1, 0, -1, -1]",6.0,15.0,2.5200000000000014,-0.019999999999999962,-8.21,-6.229999999999999,17,6,0.66,0.34,2.8,0.8,0.11800000000000055,0.962,0.484,-0.26000000000000006,19.4,6.6,0.5459999999999999,0.454
